LineId,Timestamp,action,addr,advpnsc,assignip,auditid,auditreporttype,auditscore,audittime,bandwidth,cookies,cpu,criticalcount,date,devid,devname,dhcp_msg,dir,disk,disklograte,duration,error_num,espauth,esptransform,eventtime,exch,fazlograte,freediskstorage,group,highcount,hostname,idseq,in_spi,init,interface,ip,itime,lease,level,locip,locport,logdesc,logid,logver,lowcount,mac,mediumcount,mem,mode,msg,name,nextstat,out_spi,outintf,passedcount,peer_notif,rcvdbyte,reason,remip,remport,result,role,sentbyte,seq,setuprate,spi,stage,status,subtype,sysuptime,time,total,totalsession,tunnelid,tunnelip,tunneltype,type,tz,ui,used,user,useralt,vd,version,vpntunnel,waninfo,xauthgroup,xauthuser,Content,EventId,Template
753,N/A,tunnel-stats,,0,N/A,,,,,,7014b86201d9a6c5/b23418103e57cf9f,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1158788,,,,1751798485792982769,,,,N/A,,,19900372806008854,,,,,1751798488,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,191672442,,88.61.48.146,500,,,415040977,,,,,,vpn,,12:41:25,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008854 itime=1751798488 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:41:25 eventtime=1751798485792982769 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""7014b86201d9a6c5/b23418103e57cf9f"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1158788 sentbyte=415040977 rcvdbyte=191672442 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" <*> user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
754,N/A,perf-stats,,,,,,,,4/3,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751798522977454129,,0,0,,,,19900372806008890,,,,,1751798525,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1159339,12:42:03,,54,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1574608137/6906284089,packets=8189958/10558495;",,,"logver=0702111740 idseq=19900372806008890 itime=1751798525 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:42:03 eventtime=1751798522977454129 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=54 disk=0 bandwidth=""4/3"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1159339 waninfo=""name=wan1,bytes=1574608137/6906284089,packets=8189958/10558495;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
755,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751798554059809189,,,,,,ArcherAX55,19900372806008839,,,internal1,10.63.44.101,1751798555,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:42:35,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008839 itime=1751798555 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:42:35 eventtime=1751798554059809189 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
756,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751798664419615869,,,,,,ArcherAX55,19900372806008907,,,internal1,10.63.44.101,1751798664,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:44:24,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008907 itime=1751798664 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:44:24 eventtime=1751798664419615869 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
757,N/A,,FCTEMS_ALL_FORTICLOUD_SERVERS,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751798738344654689,,,,,,,19900372806008855,,,,,1751798739,,information,,,Dynamic address updated.,0112053203,0702111740,,,,,,Updated tag FCTEMS_ALL_FORTICLOUD_SERVERS,,,,,,,,,,,,,,,,,,,connector,,12:45:39,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008855 itime=1751798739 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:45:39 eventtime=1751798738344654689 tz=""+0200"" logid=""0112053203"" type=""event"" subtype=""connector"" level=""information"" logdesc=""Dynamic address updated."" addr=""FCTEMS_ALL_FORTICLOUD_SERVERS"" msg=""Updated tag FCTEMS_ALL_FORTICLOUD_SERVERS""",E15,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0112053203"" type=""event"" subtype=""connector"" level=""information"" logdesc=""Dynamic address updated."" addr=""FCTEMS_ALL_FORTICLOUD_SERVERS"" msg=""Updated tag FCTEMS_ALL_FORTICLOUD_SERVERS"""
758,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751798774809900829,,,,,,ArcherAX55,19900372806008879,,,internal1,10.63.44.101,1751798775,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:46:15,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008879 itime=1751798775 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:46:15 eventtime=1751798774809900829 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
759,N/A,perf-stats,,,,,,,,3/20,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751798822987432909,,0,0,,,,19900372806008848,,,,,1751798824,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1159639,12:47:03,,54,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1574941384/6906579234,packets=8191416/10559957;",,,"logver=0702111740 idseq=19900372806008848 itime=1751798824 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:47:03 eventtime=1751798822987432909 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=54 disk=0 bandwidth=""3/20"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1159639 waninfo=""name=wan1,bytes=1574941384/6906579234,packets=8191416/10559957;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  54, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
760,N/A,negotiate,,0,N/A,,,,,,3e35c70729dfedef/0000000000000000,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751798859366648249,,,,N/A,,,19900372806008854,,,,,1751798862,,error,93.64.253.210,500,IPsec phase 1 error,0101037124,0702111740,,,,,,IPsec phase 1 error,,,,wan1,,NOT-APPLICABLE,,peer SA proposal not match local policy,65.49.1.63,56170,,,,,,,,negotiate_error,vpn,,12:47:40,,,,,,event,+0200,,,N/A,N/A,root,,N/A,,N/A,N/A,"logver=0702111740 idseq=19900372806008854 itime=1751798862 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:47:40 eventtime=1751798859366648249 tz=""+0200"" logid=""0101037124"" type=""event"" subtype=""vpn"" level=""error"" logdesc=""IPsec phase 1 error"" msg=""IPsec phase 1 error"" action=""negotiate"" remip=65.49.1.63 locip=93.64.253.210 remport=56170 locport=500 outintf=""wan1"" cookies=""3e35c70729dfedef/0000000000000000"" user=""N/A"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""N/A"" status=""negotiate_error"" reason=""peer SA proposal not match local policy"" peer_notif=""NOT-APPLICABLE"" advpnsc=0",E12,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037124"" type=""event"" subtype=""vpn"" level=""error"" logdesc=""IPsec phase 1 error"" msg=""IPsec phase 1 error"" action=""negotiate"" <*> locip=93.64.253.210 <*> <*> outintf=""wan1"" <*> user=""N/A"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""N/A"" status=""negotiate_error"" reason=""peer SA proposal not match local policy"" peer_notif=""NOT-APPLICABLE"" advpnsc=0"
761,N/A,negotiate,,0,N/A,,,,,,3e35c70729dfedef/0000000000000000,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,inbound,,,,,,,1751798859366690529,,,,N/A,,,19900372806008855,,remote,,,1751798862,,error,93.64.253.210,500,Progress IPsec phase 1,0101037128,0702111740,,,,,main,progress IPsec phase 1,,,,wan1,,,,,65.49.1.63,56170,ERROR,responder,,,,,1,failure,vpn,,12:47:40,,,,,,event,+0200,,,N/A,N/A,root,,N/A,,N/A,N/A,"logver=0702111740 idseq=19900372806008855 itime=1751798862 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:47:40 eventtime=1751798859366690529 tz=""+0200"" logid=""0101037128"" type=""event"" subtype=""vpn"" level=""error"" logdesc=""Progress IPsec phase 1"" msg=""progress IPsec phase 1"" action=""negotiate"" remip=65.49.1.63 locip=93.64.253.210 remport=56170 locport=500 outintf=""wan1"" cookies=""3e35c70729dfedef/0000000000000000"" user=""N/A"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""N/A"" status=""failure"" init=""remote"" mode=""main"" dir=""inbound"" stage=1 role=""responder"" result=""ERROR"" advpnsc=0",E6,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" <*> type=""event"" subtype=""vpn"" <*> logdesc=""Progress IPsec phase <*> msg=""progress IPsec phase <*> action=""negotiate"" <*> locip=93.64.253.210 <*> <*> outintf=""wan1"" <*> <*> group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A <*> <*> <*> <*> <*> <*> <*> <*> advpnsc=0"
762,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751798885190190229,,,,,,ArcherAX55,19900372806008856,,,internal1,10.63.44.101,1751798886,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:48:05,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008856 itime=1751798886 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:48:05 eventtime=1751798885190190229 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
763,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751798995596497350,,,,,,ArcherAX55,19900372806008839,,,internal1,10.63.44.101,1751799000,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:49:56,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008839 itime=1751799000 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:49:56 eventtime=1751798995596497350 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
764,N/A,tunnel-stats,,0,N/A,,,,,,7014b86201d9a6c5/b23418103e57cf9f,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1159388,,,,1751799085812904050,,,,N/A,,,19900372806008892,,,,,1751799086,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,191745832,,88.61.48.146,500,,,415225355,,,,,,vpn,,12:51:26,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008892 itime=1751799086 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:51:26 eventtime=1751799085812904050 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""7014b86201d9a6c5/b23418103e57cf9f"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1159388 sentbyte=415225355 rcvdbyte=191745832 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" <*> user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
765,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751799105956802390,,,,,,ArcherAX55,19900372806008845,,,internal1,10.63.44.101,1751799109,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:51:45,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008845 itime=1751799109 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:51:45 eventtime=1751799105956802390 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
766,N/A,perf-stats,,,,,,,,2/3,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751799123007488390,,0,0,,,,19900372806008863,,,,,1751799125,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  52, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1159939,12:52:03,,52,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1575199089/6906775869,packets=8192708/10561298;",,,"logver=0702111740 idseq=19900372806008863 itime=1751799125 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:52:03 eventtime=1751799123007488390 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=52 disk=0 bandwidth=""2/3"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1159939 waninfo=""name=wan1,bytes=1575199089/6906775869,packets=8192708/10561298;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  52, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
767,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751799216317149010,,,,,,ArcherAX55,19900372806008860,,,internal1,10.63.44.101,1751799218,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:53:36,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008860 itime=1751799218 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:53:36 eventtime=1751799216317149010 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
768,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751799326667499110,,,,,,ArcherAX55,19900372806008870,,,internal1,10.63.44.101,1751799327,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,12:55:26,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008870 itime=1751799327 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:55:26 eventtime=1751799326667499110 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
769,N/A,perf-stats,,,,,,,,2/3,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751799423017389210,,0,0,,,,19900372806008847,,,,,1751799424,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  59, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1160239,12:57:03,,59,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1575484968/6907010230,packets=8194079/10562701;",,,"logver=0702111740 idseq=19900372806008847 itime=1751799424 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=12:57:03 eventtime=1751799423017389210 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=59 disk=0 bandwidth=""2/3"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1160239 waninfo=""name=wan1,bytes=1575484968/6907010230,packets=8194079/10562701;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  59, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
